parameter_index,simulation_index,split
434,4,train
3986,1,train
1429,3,train
3724,1,train
689,1,train
730,2,train
3944,4,train
1126,2,train
3507,3,train
909,4,train
513,4,train
3245,3,train
3641,3,train
647,4,train
251,4,train
1205,2,train
1642,3,train
943,2,train
3720,3,train
681,2,train
3458,3,train
3854,3,train
4016,1,train
1855,3,train
1156,2,train
760,2,train
3888,1,train
894,2,train
677,4,train
1889,1,train
2068,3,train
3967,1,train
1806,3,train
973,2,train
3925,4,train
890,4,train
3663,4,train
1706,1,train
1885,3,train
1489,3,train
3784,1,train
1623,3,train
1227,3,train
3876,4,train
2181,1,train
1919,1,train
2098,3,train
2139,4,train
1836,3,train
1440,3,train
1178,3,train
1870,1,train
2352,4,train
1257,3,train
1391,3,train
2345,1,train
2386,2,train
2083,1,train
2303,4,train
1470,3,train
1907,4,train
2465,2,train
1766,1,train
1504,1,train
2516,4,train
1683,3,train
1858,4,train
80,3,train
2375,1,train
2113,1,train
1717,1,train
2154,2,train
2595,4,train
1937,4,train
2071,4,train
1675,4,train
114,1,train
2629,2,train
2233,2,train
3066,3,train
2367,2,train
2284,4,train
1888,4,train
327,1,train
65,1,train
151,4,train
2883,3,train
285,4,train
2580,2,train
2363,4,train
2101,4,train
144,1,train
2659,2,train
3096,3,train
2397,2,train
2834,3,train
2314,4,train
357,1,train
398,2,train
95,1,train
577,4,train
2872,2,train
2651,3,train
53,4,train
745,2,train
349,2,train
3563,4,train
2823,2,train
2864,3,train
3260,3,train
428,2,train
125,1,train
166,2,train
2943,3,train
3339,3,train
345,4,train
3077,3,train
3776,4,train
83,4,train
2815,3,train
3989,4,train
379,2,train
3111,1,train
3552,3,train
3593,4,train
117,2,train
3290,3,train
296,4,train
3028,3,train
34,4,train
3889,2,train
895,3,train
3586,1,train
592,2,train
633,3,train
3324,1,train
3410,4,train
330,2,train
3544,4,train
1325,1,train
1108,3,train
3403,1,train
3840,2,train
1242,3,train
409,2,train
846,3,train
3537,1,train
543,2,train
3757,4,train
3361,4,train
4019,4,train
3099,4,train
1538,1,train
1142,1,train
3919,2,train
1321,3,train
3616,1,train
1059,3,train
3970,4,train
3574,4,train
1617,1,train
1355,1,train
1534,3,train
3829,1,train
3870,2,train
1272,3,train
876,3,train
1313,4,train
4004,2,train
1010,3,train
614,3,train
3391,4,train
1830,1,train
1568,1,train
1172,1,train
1788,4,train
910,1,train
1922,4,train
1089,3,train
4000,4,train
3604,4,train
3738,4,train
1385,1,train
1519,1,train
1123,1,train
3900,2,train
1302,3,train
1739,4,train
1040,3,train
3817,4,train
1598,1,train
2035,2,train
1336,1,train
1818,4,train
1690,4,train
2248,2,train
1852,2,train
1986,2,train
1590,2,train
1769,4,train
1507,4,train
2065,2,train
1669,2,train
2199,2,train
1586,4,train
1324,4,train
2278,2,train
1882,2,train
2319,3,train
1579,1,train
1620,2,train
2016,2,train
2057,3,train
2532,3,train
2229,2,train
2745,3,train
2349,3,train
1650,2,train
47,2,train
3175,1,train
2958,3,train
2562,3,train
2259,2,train
1863,2,train
2038,3,train
2858,1,train
2775,3,train
2513,3,train
3467,1,train
2809,1,train
211,2,train
252,3,train
2547,1,train
3029,4,train
2726,3,train
2767,4,train
3163,4,train
2464,3,train
548,1,train
3325,2,train
3459,2,train
3022,1,train
69,3,train
2760,1,train
2846,4,train
3242,4,train
2543,3,train
3376,4,train
3538,2,train
3235,1,train
3276,2,train
2839,1,train
241,2,train
282,3,train
2577,1,train
3455,4,train
3672,2,train
2756,3,train
3193,4,train
2931,4,train
578,1,train
3751,2,train
757,3,train
3052,1,train
3489,2,train
495,3,train
932,4,train
3227,2,train
233,3,train
3010,4,train
2748,4,train
1187,1,train
3964,2,train
529,1,train
3306,2,train
3743,3,train
708,3,train
312,3,train
1145,4,train
3003,1,train
9,2,train
446,3,train
2827,4,train
3223,4,train
1004,1,train
742,1,train
346,1,train
3956,3,train
962,4,train
263,3,train
700,4,train
3436,4,train
3174,4,train
821,1,train
4035,3,train
955,1,train
559,1,train
738,3,train
779,4,train
1175,4,train
517,4,train
1471,2,train
772,1,train
376,1,train
3986,3,train
3287,2,train
3724,3,train
1126,4,train
730,4,train
1684,2,train
4020,1,train
1026,2,train
3803,3,train
723,1,train
1205,4,train
943,4,train
547,4,train
681,4,train
1501,2,train
802,1,train
1239,2,train
4016,3,train
936,1,train
977,2,train
1156,4,train
760,4,train
3888,3,train
894,4,train
1714,2,train
1452,2,train
1056,2,train
1889,3,train
1190,2,train
794,2,train
3571,3,train
3967,3,train
973,4,train
2185,1,train
1665,2,train
1269,2,train
4001,1,train
1706,3,train
1007,2,train
3784,3,train
3959,4,train
2398,1,train
2002,1,train
2181,3,train
1785,3,train
4080,1,train
1482,2,train
1919,3,train
1220,2,train
2611,1,train
2215,1,train
1695,2,train
1870,3,train
2428,1,train
2386,4,train
1553,3,train
2083,3,train
2682,2,train
2379,1,train
2465,4,train
1766,3,train
1504,3,train
1941,4,train
2458,1,train
2062,1,train
1934,1,train
2113,3,train
1717,3,train
2154,4,train
197,1,train
2974,2,train
2671,1,train
3108,2,train
114,3,train
2013,1,train
2450,2,train
2147,1,train
2629,4,train
2233,4,train
2367,4,train
1971,4,train
3187,2,train
148,1,train
3321,2,train
65,3,train
2580,4,train
623,1,train
361,1,train
3138,2,train
3179,3,train
144,3,train
2659,4,train
2218,2,train
2397,4,train
44,1,train
178,1,train
398,4,train
2872,4,train
2431,2,train
391,1,train
3209,3,train
129,1,train
2906,2,train
349,4,train
2644,2,train
907,2,train
1041,2,train
645,2,train
342,1,train
428,4,train
2723,2,train
3119,2,train
166,4,train
2857,2,train
1120,2,train
724,2,train
421,1,train
25,1,train
858,2,train
2936,2,train
379,4,train
3111,3,train
117,4,train
937,2,train
4065,1,train
675,2,train
3407,1,train
3889,4,train
3586,3,train
3627,4,train
4023,4,train
592,4,train
3324,3,train
330,4,train
1408,1,train
1191,3,train
3882,1,train
888,2,train
492,2,train
1325,3,train
3620,1,train
3403,3,train
3840,4,train
409,4,train
3537,3,train
4095,1,train
3699,1,train
1101,2,train
1142,3,train
1538,3,train
3919,4,train
839,2,train
3616,3,train
3657,4,train
1438,1,train
1617,3,train
3912,1,train
1355,3,train
3650,1,train
656,2,train
3870,4,train
4004,4,train
2047,1,train
1830,3,train
1568,3,train
1172,3,train
1609,4,train
3863,1,train
869,2,train
910,3,train
3904,2,train
3425,4,train
1864,1,train
1468,1,train
1602,1,train
1385,3,train
989,3,train
1519,3,train
1123,3,train
3900,4,train
1681,1,train
1419,1,train
1598,3,train
1157,1,train
1639,4,train
2035,4,train
1336,3,train
1377,4,train
4068,2,train
3934,2,train
2331,2,train
1632,1,train
2069,2,train
2248,4,train
1370,1,train
1852,4,train
1986,4,train
1590,4,train
2107,1,train
1845,1,train
1449,1,train
1886,2,train
2065,4,train
1669,4,train
1796,1,train
2278,4,train
1882,4,train
2016,4,train
1620,4,train
2574,2,train
2615,3,train
1437,4,train
51,2,train
2525,2,train
2129,2,train
2263,2,train
1650,4,train
89,1,train
3258,1,train
264,2,train
47,4,train
1946,2,train
1863,4,train
477,2,train
2858,3,train
2293,2,train
32,2,train
2809,3,train
2547,3,train
3542,2,train
507,2,train
111,2,train
548,3,train
2843,1,train
3239,1,train
3022,3,train
3459,4,train
3325,4,train
2760,3,train
2364,3,train
3755,2,train
2922,1,train
3538,4,train
62,2,train
2839,3,train
3276,4,train
3672,4,train
2577,3,train
3531,1,train
3572,2,train
3968,2,train
578,3,train
2873,1,train
3269,1,train
3310,2,train
316,3,train
3052,3,train
3093,4,train
3489,4,train
3227,4,train
2831,4,train
529,3,train
3306,4,train
3003,3,train
825,1,train
3602,2,train
1004,3,train
1045,4,train
2903,1,train
3299,1,train
742,3,train
346,3,train
3736,2,train
904,1,train
1434,1,train
1038,1,train
3815,2,train
821,3,train
3553,2,train
3949,2,train
955,3,train
559,3,train
1117,1,train
1251,1,train
855,1,train
4069,3,train
1292,2,train
1471,4,train
3766,2,train
593,1,train
4028,2,train
772,3,train
376,3,train
3504,2,train
3287,4,train
1068,1,train
1505,2,train
1684,4,train
806,1,train
3583,2,train
4020,3,train
1026,4,train
3717,2,train
723,3,train
1584,2,train
1281,1,train
1322,2,train
1718,2,train
1501,4,train
3796,2,train
802,3,train
1239,4,train
977,4,train
1797,2,train
1931,2,train
1098,1,train
1232,1,train
1714,4,train
1452,4,train
1056,4,train
3788,3,train
1190,4,train
794,4,train
2185,3,train
1352,2,train
1269,4,train
873,4,train
4001,3,train
1007,4,train
2223,2,train
1961,2,train
2002,3,train
2398,3,train
1303,2,train
4080,3,train
1482,4,train
1220,4,train
2611,3,train
2215,3,train
2511,1,train
1991,2,train
2428,3,train
2469,4,train
1729,2,train
2724,1,train
2462,1,train
2682,4,train
2379,3,train
2937,1,train
2541,1,train
2675,1,train
2279,1,train
2458,3,train
2062,3,train
2499,4,train
1934,3,train
2358,1,train
197,3,train
2888,1,train
2974,4,train
3108,4,train
2450,4,train
2013,3,train
2147,3,train
2967,1,train
3008,2,train
3187,4,train
2309,1,train
148,3,train
2443,1,train
2529,4,train
310,1,train
2918,1,train
2522,1,train
2959,2,train
361,3,train
2656,1,train
3138,4,train
3355,2,train
2218,4,train
657,1,train
3038,2,train
44,3,train
481,4,train
3172,2,train
178,3,train
2297,4,train
2431,4,train
736,1,train
3385,2,train
3426,3,train
391,3,train
3123,2,train
2727,2,train
129,3,train
2906,4,train
2644,4,train
291,1,train
425,1,train
511,4,train
907,4,train
3202,2,train
645,4,train
249,4,train
2723,4,train
2857,4,train
3935,1,train
504,1,train
1120,4,train
242,1,train
724,4,train
3019,2,train
421,3,train
25,3,train
858,4,train
3153,2,train
3194,3,train
2936,4,train
3415,2,train
1020,2,train
758,2,train
937,4,train
59,1,train
3232,2,train
4065,3,train
675,4,train
3407,3,train
1233,2,train
3965,1,train
1408,3,train
1105,2,train
709,2,train
3882,3,train
3923,4,train
888,4,train
492,4,train
3224,3,train
3620,3,train
1184,2,train
788,2,train
922,2,train
3699,3,train
4095,3,train
839,4,train
1397,2,train
1438,3,train
698,1,train
1135,2,train
3912,3,train
3953,4,train
3650,3,train
656,4,train
2047,3,train
1214,2,train
3946,1,train
952,2,train
556,2,train
3863,3,train
3904,4,train
1864,3,train
1468,3,train
3763,1,train
1602,3,train
1206,3,train
3983,4,train
2160,1,train
1764,1,train
2294,1,train
1681,3,train
3976,1,train
982,2,train
1419,3,train
1157,3,train
3934,4,train
4068,4,train
1977,1,train
2331,4,train
1453,1,train
1632,3,train
1236,3,train
2069,4,train
1370,3,train
2190,1,train
1928,1,train
2365,2,train
1845,3,train
1449,3,train
1886,4,train
2444,2,train
2141,1,train
1745,1,train
2182,2,train
1965,4,train
2657,2,train
2092,1,train
2574,4,train
1654,4,train
2870,2,train
2171,1,train
2212,2,train
2608,2,train
51,4,train
1909,1,train
2346,2,train
2129,4,train
1733,4,train
2263,4,train
3083,2,train
3258,3,train
2425,2,train
264,4,train
2122,1,train
1946,4,train
385,1,train
2242,2,train
2376,2,train
2293,4,train
3371,1,train
377,2,train
74,1,train
3329,4,train
2193,2,train
32,4,train
3584,1,train
153,1,train
194,2,train
328,2,train
3542,4,train
111,4,train
2843,3,train
3239,3,train
3401,1,train
803,2,train
407,2,train
3139,1,train
541,2,train
145,2,train
2922,3,train
3755,4,train
2619,2,train
2660,3,train
62,4,train
3614,1,train
620,2,train
3352,1,train
358,2,train
3531,3,train
3572,4,train
3968,4,train
3269,3,train
2873,3,train
3310,4,train
3431,1,train
3868,2,train
833,2,train
571,2,train
175,2,train
2907,1,train
3303,1,train
4081,2,train
3778,1,train
3382,1,train
3819,2,train
388,2,train
825,3,train
3602,4,train
522,2,train
3299,3,train
2903,3,train
3736,4,train
1383,1,train
1121,1,train
3898,2,train
904,3,train
1038,3,train
205,2,train
3815,4,train
3553,4,train
1596,1,train
1117,3,train
3412,1,train
3849,2,train
1251,3,train
855,3,train
1292,4,train
3587,2,train
4028,4,train
593,3,train
3766,4,train
3504,4,train
1809,1,train
1413,1,train
1547,1,train
1151,1,train
1285,1,train
4062,2,train
1068,3,train
1505,4,train
3800,2,train
806,3,train
3583,4,train
3717,4,train
1364,1,train
1102,1,train
1584,4,train
3879,2,train
1281,3,train
1322,4,train
1718,4,train
4013,2,train
1060,4,train
3796,4,train
1880,2,train
1577,1,train
1181,1,train
1618,2,train
1315,1,train
1797,4,train
4092,2,train
1098,3,train
2093,2,train
2227,2,train
1569,2,train
1352,4,train
4043,2,train
4084,3,train
1090,4,train
2306,2,train
2044,2,train
1648,2,train
1345,1,train
1782,2,train
1169,4,train
1303,4,train
2257,2,train
1861,2,train
2298,3,train
1558,1,train
1995,2,train
2377,3,train
2511,3,train
1729,4,train
2807,1,train
2287,2,train
2724,3,train
2025,2,train
1629,2,train
2066,3,train
2462,3,train
3020,1,train
2937,3,train
2541,3,train
2675,3,train
1842,2,train
2279,3,train
3233,1,train
239,2,train
2575,1,train
2358,3,train
2795,4,train
2055,2,train
2788,1,train
2967,3,train
3008,4,train
2309,3,train
2443,3,train
527,1,train
3304,2,train
269,2,train
310,3,train
3001,1,train
7,2,train
2739,1,train
2825,4,train
3355,4,train
2522,3,train
2126,3,train
2959,4,train
740,1,train
3651,2,train
2818,1,train
657,3,train
2952,1,train
3038,4,train
3172,4,train
2514,4,train
953,1,train
3730,2,train
736,3,train
3468,2,train
78,3,train
2769,1,train
3123,4,train
2727,4,train
1166,1,train
770,1,train
508,1,train
3722,3,train
3244,1,train
3285,2,train
291,3,train
3023,2,train
3681,2,train
425,3,train
3202,4,train
2940,4,train
983,1,train
587,1,train
721,1,train
3498,2,train
3935,3,train
807,4,train
504,3,train
108,3,train
3102,2,train
3236,2,train
242,3,train
3019,4,train
3632,2,train
3153,4,train
800,1,train
1237,2,train
1020,4,train
3752,3,train
276,1,train
758,4,train
3053,2,train
59,3,train
3232,4,train
1013,1,train
1054,2,train
751,1,train
355,1,train
1233,4,train
3965,3,train
489,1,train
3662,2,train
1105,4,train
709,4,train
1226,1,train
964,1,train
568,1,train
1005,2,train
3782,3,train
702,1,train
788,4,train
1184,4,train
922,4,train
1480,2,train
1135,4,train
1734,3,train
1431,2,train
1035,2,train
1472,3,train
1214,4,train
773,2,train
3550,3,train
3946,3,train
952,4,train
556,4,train
986,2,train
3763,3,train
2160,3,train
1764,3,train
1065,2,train
1502,3,train
1199,2,train
3976,3,train
982,4,train
2590,1,train
2194,1,train
1977,3,train
1453,3,train
2273,1,train
2011,1,train
2190,3,train
1928,3,train
1532,3,train
2365,4,train
2486,1,train
2224,1,train
2444,4,train
2141,3,train
1745,3,train
2182,4,train
2437,1,train
2041,1,train
2657,4,train
1779,1,train
2261,4,train
2650,1,train
2254,1,train
2691,2,train
2388,1,train
1992,1,train
2429,2,train
2870,4,train
2171,3,train
2212,4,train
2608,4,train
1909,3,train
1950,4,train
2346,4,train
2904,2,train
2425,4,train
206,1,train
385,3,train
3117,2,train
2721,2,train
2242,4,train
2376,4,train
1980,4,train
419,1,train
3371,3,train
2538,2,train
377,4,train
2672,2,train
2193,4,train
632,1,train
236,1,train
370,1,train
411,2,train
3584,3,train
153,3,train
194,4,train
2489,2,train
2885,2,train
328,4,train
2623,2,train
2926,3,train
449,1,train
624,2,train
3401,3,train
321,1,train
407,4,train
3098,2,train
3139,3,train
541,4,train
145,4,train
2619,4,train
3697,1,train
1099,2,train
3831,1,train
837,2,train
3614,3,train
4,1,train
441,2,train
3218,3,train
620,4,train
2956,3,train
3352,3,train
358,4,train
3910,1,train
916,2,train
520,2,train
3648,1,train
1050,2,train
4044,1,train
3431,3,train
3868,4,train
3128,2,train
3606,4,train
571,4,train
175,4,train
2907,3,train
3303,3,train
3727,1,train
3861,1,train
430,1,train
3599,1,train
471,2,train
4081,4,train
605,2,train
209,2,train
2986,3,train
3382,3,train
388,4,train
3819,4,train
1383,3,train
4074,1,train
684,2,train
1121,3,train
3898,4,train
818,2,train
3636,4,train
205,4,train
3374,4,train
1417,1,train
1596,3,train
897,2,train
938,3,train
635,2,train
3412,3,train
3849,4,train
3587,4,train
1809,3,train
1413,3,train
1110,2,train
1151,3,train
1547,3,train
1588,4,train
3883,2,train
4062,4,train
3800,4,train
1843,1,train
1581,1,train
1667,4,train
1364,3,train
968,3,train
1102,3,train
3879,4,train
4013,4,train
2056,1,train
1794,1,train
1880,4,train
1577,3,train
1181,3,train
1618,4,train
3913,2,train
1315,3,train
1356,4,train
4092,4,train
1477,1,train
2093,4,train
1215,1,train
2227,4,train
1569,4,train
4043,4,train
2086,1,train
2127,2,train
2523,2,train
1824,1,train
2306,4,train
2044,4,train
1648,4,train
1345,3,train
1782,4,train
2340,2,train
1641,1,train
2078,2,train
2257,4,train
1861,4,train
1995,4,train
2553,2,train
1854,1,train
1458,1,train
1895,2,train
1633,2,train
2370,2,train
2807,3,train
2108,2,train
2025,4,train
1629,4,train
68,1,train
2583,2,train
2624,3,train
3020,3,train
2059,2,train
1842,4,train
3233,3,train
2534,2,train
2138,2,train
2575,3,train
2055,4,train
3133,1,train
139,2,train
3267,1,train
2788,3,train
2392,3,train
352,2,train
3084,1,train
90,2,train
527,3,train
2822,1,train
3304,4,train
3001,3,train
3042,4,train
7,4,train
2739,3,train
3297,1,train
740,3,train
3035,1,train
3651,4,train
2818,3,train
2422,3,train
2952,3,train
3772,1,train
3114,1,train
3551,2,train
516,2,train
120,2,train
953,3,train
2852,1,train
3730,4,train
3468,4,train
2769,3,train
2810,4,train
853,1,train
3764,2,train
3751,4,train
770,3,train
3065,1,train
71,2,train
508,3,train
3285,4,train
3681,4,train
3023,4,train
1066,1,train
804,1,train
3540,1,train
3977,2,train
983,3,train
3715,2,train
587,3,train
3278,1,train
284,2,train
721,3,train
3102,4,train
3319,2,train
3498,4,train
3236,4,train
2840,4,train
1279,1,train
1017,1,train
3794,2,train
800,3,train
404,3,train
1237,4,train
3095,1,train
276,3,train
3053,4,train
4007,2,train
4048,3,train
1013,3,train
572,1,train
1054,4,train
3308,1,train
751,3,train
355,3,train
792,4,train
3745,2,train
489,3,train
1047,1,train
651,1,train
3958,2,train
3562,2,train
568,3,train
1005,4,train
3696,2,train
702,3,train
1260,1,train
998,1,train
1480,4,train
822,4,train
1776,2,train
1910,2,train
1077,1,train
1211,1,train
1431,4,train
1035,4,train
3767,3,train
773,4,train
1989,2,train
1290,1,train
1465,2,train
1069,2,train
986,4,train
1940,2,train
1678,2,train
1065,4,train
1199,4,train
2277,1,train
2060,3,train
1757,2,train
1361,2,train
2194,3,train
1495,2,train
2273,3,train
1970,2,train
2011,3,train
1708,2,train
2569,1,train
2703,1,train
2486,3,train
2224,3,train
1828,3,train
2916,1,train
2520,1,train
2654,1,train
2258,1,train
2437,3,train
2041,3,train
1779,3,train
2733,1,train
2337,1,train
2471,1,train
2254,3,train
2691,4,train
2388,3,train
1992,3,train
2429,4,train
2288,1,train
2725,2,train
2904,4,train
2508,4,train
289,1,train
2763,1,train
206,3,train
2501,1,train
2938,2,train
2635,1,train
2239,1,train
2721,4,train
3117,4,train
636,1,train
3017,2,train
419,3,train
3151,2,train
2755,2,train
2538,4,train
2672,4,train
319,1,train
453,1,train
3230,2,train
236,3,train
2968,2,train
370,3,train
411,4,train
2706,2,train
2885,4,train
2489,4,train
2623,4,train
532,1,train
707,2,train
3484,3,train
449,3,train
8,1,train
2785,2,train
624,4,train
2919,2,train
3914,1,train
3697,3,train
1099,4,train
3831,3,train
2998,2,train
3394,2,train
837,4,train
4,3,train
441,4,train
3993,1,train
999,2,train
300,1,train
737,2,train
3514,3,train
434,1,train
38,1,train
520,4,train
916,4,train
3648,3,train
3910,3,train
1212,2,train
3944,1,train
513,1,train
3727,3,train
647,1,train
251,1,train
3861,3,train
3902,4,train
471,4,train
3599,3,train
605,4,train
209,4,train
1425,2,train
767,2,train
901,2,train
684,4,train
980,2,train
1417,3,train
3712,1,train
677,1,train
718,2,train
1114,2,train
897,4,train
635,4,train
1713,1,train
1496,3,train
3791,1,train
1193,2,train
3925,1,train
931,2,train
535,2,train
3663,1,train
3883,4,train
1406,2,train
1843,3,train
1581,3,train
1185,3,train
3876,1,train
3962,4,train
3700,4,train
2139,1,train
1743,1,train
1264,3,train
1794,3,train
961,2,train
3913,4,train
2352,1,train
1477,3,train
1914,4,train
1215,3,train
1652,4,train
2303,1,train
1907,1,train
2523,4,train
2127,4,train
1824,3,train
2423,2,train
2161,2,train
1858,1,train
1944,4,train
2340,4,train
1641,3,train
2078,4,train
2636,2,train
2770,2,train
1937,1,train
2374,2,train
2071,1,train
1675,1,train
2553,4,train
1854,3,train
1458,3,train
1895,4,train
1633,4,train
2453,2,train
1888,1,train
2370,4,train
2108,4,train
1712,4,train
151,1,train
2800,2,train
2101,1,train
2142,2,train
2583,4,train
2059,4,train
2617,2,train
2221,2,train
2355,2,train
2138,4,train
3133,3,train
53,1,train
139,4,train
2434,2,train
2830,2,train
3267,3,train
2609,3,train
435,2,train
3563,1,train
569,2,train
173,2,train
352,4,train
3084,3,train
90,4,train
2385,2,train
2822,3,train
3776,1,train
782,2,train
386,2,train
3118,1,train
83,1,train
3297,3,train
2598,2,train
2639,3,train
3035,3,train
3593,1,train
599,2,train
337,2,train
3114,3,train
3551,4,train
120,4,train
2852,3,train
3410,1,train
3544,1,train
416,2,train
853,3,train
3148,1,train
154,2,train
591,3,train
2886,1,train
3368,4,train
3065,3,train
2669,3,train
3764,4,train
71,4,train
4060,2,train
629,2,train
1066,3,train
3361,1,train
3757,1,train
804,3,train
3099,1,train
3977,4,train
3278,3,train
3319,4,train
3715,4,train
1100,1,train
3877,2,train
1279,3,train
3574,1,train
4011,2,train
1017,3,train
184,2,train
621,3,train
3398,4,train
3794,4,train
3095,3,train
1179,1,train
1313,1,train
4090,2,train
3391,1,train
397,2,train
4007,4,train
531,2,train
572,3,train
3308,3,train
3745,4,train
1788,1,train
1130,1,train
3907,2,train
868,1,train
1350,4,train
3604,1,train
1047,3,train
651,3,train
3779,2,train
4041,2,train
389,3,train
3562,4,train
3696,4,train
1739,1,train
1780,2,train
1260,3,train
3992,2,train
998,3,train
1818,1,train
1859,2,train
1993,2,train
1160,1,train
1597,2,train
1776,4,train
898,1,train
3675,2,train
1077,3,train
2206,2,train
1810,2,train
1507,1,train
1989,4,train
1290,3,train
4022,2,train
1465,4,train
1069,4,train
1586,1,train
1627,2,train
1324,1,train
1148,4,train
1678,4,train
2236,2,train
2277,3,train
1578,2,train
1757,4,train
1361,4,train
1495,4,train
1657,2,train
1791,2,train
1708,4,train
2569,3,train
2703,3,train
2045,3,train
5,2,train
2916,3,train
2520,3,train
2654,3,train
2258,3,train
1955,2,train
2733,3,train
2337,3,train
2034,2,train
2075,3,train
2471,3,train
3029,1,train
35,2,train
2767,1,train
3163,1,train
2288,3,train
2725,4,train
3242,1,train
2846,1,train
248,2,train
289,3,train
2584,1,train
3021,2,train
2763,3,train
2322,1,train
2501,3,train
2105,3,train
2938,4,train
2239,3,train
3496,2,train
3193,1,train
3234,2,train
636,3,train
2931,1,train
3017,4,train
3151,4,train
2755,4,train
932,1,train
536,1,train
3709,2,train
319,3,train
3010,1,train
453,3,train
57,3,train
2748,1,train
3230,4,train
2968,4,train
2706,4,train
615,1,train
1145,1,train
3922,2,train
3660,2,train
532,3,train
2827,1,train
3223,1,train
707,4,train
3002,2,train
3264,2,train
8,3,train
2785,4,train
2919,4,train
962,1,train
3739,2,train
700,1,train
304,1,train
3081,2,train
3914,3,train
87,3,train
2998,4,train
2602,4,train
1175,1,train
779,1,train
3993,3,train
3952,2,train
3690,2,train
517,1,train
999,4,train
300,3,train
737,4,train
3032,2,train
434,3,train
38,3,train
3428,2,train
1429,2,train
596,1,train
1033,2,train
730,1,train
1212,4,train
3507,2,train
3944,3,train
513,3,train
3245,2,train
251,3,train
1205,1,train
1642,2,train
3978,1,train
943,1,train
547,1,train
1425,4,train
3720,2,train
681,1,train
767,4,train
3458,2,train
3499,3,train
901,4,train
760,1,train
980,4,train
3712,3,train
1114,4,train
718,4,train
1713,3,train
973,1,train
3791,3,train
1193,4,train
752,2,train
3925,3,train
931,4,train
535,4,train
3663,3,train
1489,2,train
1227,2,train
3959,1,train
965,2,train
3876,3,train
1960,1,train
2139,3,train
1743,3,train
4038,1,train
1440,2,train
1044,2,train
1481,3,train
1178,2,train
961,4,train
2352,3,train
1257,2,train
1391,2,train
2386,1,train
2210,4,train
1470,2,train
1907,3,train
2465,1,train
1941,1,train
2423,4,train
2161,4,train
1858,3,train
2020,1,train
2154,1,train
2240,4,train
2636,4,train
1937,3,train
1541,3,train
2374,4,train
1675,3,train
2629,1,train
2233,1,train
2670,2,train
3066,2,train
2367,1,train
1971,1,train
2453,4,train
1888,3,train
2749,2,train
151,3,train
2883,2,train
2487,2,train
2142,4,train
2962,2,train
2659,1,train
2700,2,train
3096,2,train
3137,3,train
2397,1,train
2834,2,train
2617,4,train
2221,4,train
2355,4,train
1959,4,train
398,1,train
2651,2,train
2434,4,train
349,1,train
435,4,train
2730,2,train
3167,3,train
569,4,train
173,4,train
2468,2,train
2864,2,train
3563,3,train
2385,4,train
428,1,train
469,2,train
166,1,train
2943,2,train
3776,3,train
386,4,train
3077,2,train
3118,3,train
2815,2,train
2598,4,train
3676,1,train
3414,1,train
379,1,train
420,2,train
3593,3,train
3634,4,train
117,1,train
599,4,train
337,4,train
3889,1,train
895,2,train
499,2,train
3627,1,train
633,2,train
3410,3,train
416,4,train
3148,3,train
3544,3,train
154,4,train
2886,3,train
1108,2,train
3840,1,train
3444,1,train
409,1,train
4060,4,train
450,2,train
846,2,train
629,4,train
3361,3,train
2965,3,train
3664,4,train
3099,3,train
3919,1,train
3657,1,train
1100,3,train
3877,4,train
3574,3,train
4011,4,train
184,4,train
1396,1,train
1179,3,train
3474,1,train
3870,1,train
876,2,train
917,3,train
1313,3,train
3212,1,train
614,2,train
3391,3,train
4090,4,train
397,4,train
1609,1,train
1788,3,train
1130,3,train
3425,1,train
3907,4,train
868,3,train
3604,3,train
4041,4,train
3779,4,train
3383,4,train
1688,1,train
1426,1,train
3900,1,train
1780,4,train
4075,2,train
3992,4,train
2035,1,train
1639,1,train
1818,3,train
1377,1,train
1859,4,train
1993,4,train
1160,3,train
1597,4,train
898,3,train
3675,4,train
1852,1,train
1590,1,train
1676,4,train
2206,4,train
1810,4,train
4022,4,train
2065,1,train
1669,1,train
2106,2,train
1844,2,train
1586,3,train
1627,4,train
1324,3,train
1365,4,train
1882,1,train
1923,2,train
2319,2,train
1620,1,train
1224,1,train
2057,2,train
1578,4,train
2532,2,train
2136,2,train
1437,1,train
1657,4,train
1791,4,train
2349,2,train
1650,1,train
1825,2,train
47,1,train
2562,2,train
5,4,train
1863,1,train
1904,2,train
2341,3,train
2038,2,train
2513,2,train
2034,4,train
118,2,train
2850,1,train
252,2,train
3029,3,train
35,4,train
2767,3,train
2371,3,train
3325,1,train
3459,1,train
69,2,train
2846,3,train
3242,3,train
2584,3,train
3021,4,train
2322,3,train
3538,1,train
3142,1,train
3276,1,train
282,2,train
323,3,train
3496,4,train
3234,4,train
2401,3,train
3489,1,train
3093,1,train
932,3,train
536,3,train
2831,1,train
3227,1,train
233,2,train
3010,3,train
3709,4,train
2748,3,train
832,1,train
615,3,train
2910,1,train
3306,1,train
312,2,train
353,3,train
2648,1,train
3743,2,train
3660,4,train
2827,3,train
3264,4,train
3002,4,train
1045,1,train
3822,2,train
3956,2,train
962,3,train
3739,4,train
263,2,train
304,3,train
700,3,train
3081,4,train
2819,4,train
4035,2,train
779,3,train
3511,2,train
517,3,train
3690,4,train
3428,4,train
3032,4,train
1471,1,train
3986,2,train
4027,3,train
3590,2,train
1429,4,train
596,3,train
1033,4,train
3287,1,train
730,3,train
3328,2,train
